hotel_name,location,GPS,link,rating,rating_desc,reviews,description
Villa Tropez Chambres d'hôtes,Le Luc,"6.29792610432276,43.3855961002458",booking.com//hotel/fr/villa-tropez-le-luc.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=68ccc9de3462f70bc234fb14ba452128&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=850&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1632872132&srpvid=5f95a5e1db6200f6&ucfs=1&from=searchresults,"9,1",Fabuleux,164 expériences vécues,"Située au Luc, la Villa Tropez Chambres d'hôtes propose un service de prêt de vélos, un salon commun avec télévision et un jardin. Ce logement climatisé se trouve à 47 km de Sainte-Maxime."
"O 61 Hautes Côtes de Beaune, GITE 4 étoiles",Échevronne,"4.845543,47.111174",booking.com//hotel/fr/gite-o61-hautes-cotes-de-beaune.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=851&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"9,3",Fabuleux,3 expériences vécues,"Situé à Échevronne, l'établissement O 61 Hautes Côtes de Beaune, Gîte 4 étoiles propose un salon commun, un jardin et un barbecue. Vous séjournerez à 42 km de Chalon-sur-Saône."
Le Bataclan,Auron,"6.92427713423967,44.2194560924012",booking.com//hotel/fr/le-bataclan-auron.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=852&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"7,8",Bien,121 expériences vécues,"Accessible en traversant les pistes de ski, l'établissement Le Bataclan est situé à Auron, à côté d'une remontée mécanique."
Hôtel Saint James,"Centre de Biarritz, Biarritz","-1.56286418437958,43.4813168411368",booking.com//hotel/fr/saint-james.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=853&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"7,9",Bien,721 expériences vécues,L'Hôtel Saint James vous accueille dans une maison datant du début du XXe siècle et vous propose 14 chambres.
Clos Paillé Charme & Caractere,La Roche-Posay,"0.813071429729462,46.7844852598752",booking.com//hotel/fr/ha-tel-la-clos-pailla-c.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=854&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,9",Superbe,341 expériences vécues,"Situé à La Roche-Posay, le Clos Paillé Charme & Caractere propose un restaurant, une piscine extérieure ouverte en saison, une salle de sport et un bar."
Victoria Palace Hotel,"6e arr., Paris","2.32444725930691,48.8457559953009",booking.com//hotel/fr/victoria-palace.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=855&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"9,0",Fabuleux,172 expériences vécues,"Le Victoria Palace Hotel se situe à 250 mètres de la rue du Cherche-Midi datant du XVIIIème siècle, ainsi qu’à 750 mètres de la gare Montparnasse et du grand magasin Le Bon Marché."
Chambres d'hôtes les Clématites en Cotentin,Saint-Floxel,"-1.37632191181183,49.4848200220556",booking.com//hotel/fr/chambres-d-ha-tes-les-cla-c-matites-en-cotentin.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=856&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,1",Très bien,117 expériences vécues,"L'établissement Chambres d'hôtes les Clématites en Cotentin est une maison d'hôtes située à Saint-Floxel, en Basse-Normandie."
La Fauconnerie Du Roy,Montainville,"1.86029032527006,48.8826039812415",booking.com//hotel/fr/la-fauconnerie-du-roy.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=857&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"9,5",Exceptionnel,83 expériences vécues,"Située à Montainville, La Fauconnerie Du Roy dispose d'un jardin et d'un barbecue. Elle propose des chambres familiales, une piscine extérieure et une terrasse bien exposée."
Camping le Mont Joli Bois,Criel-sur-Mer,"1.30858540534973,50.025711577041",booking.com//hotel/fr/camping-le-mont-joli-bois.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=858&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,4",Très bien,74 expériences vécues,"Offrant une vue sur le jardin, le Camping le Mont Joli Bois est situé à Criel-sur-Mer, à 2,3 km de la plage de Mesnil Val. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé."
Residence Chateau de Barbet,Lombez,"0.882478952407837,43.4630951580447",booking.com//hotel/fr/residence-chateau-de-barbet.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=859&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,8",Superbe,141 expériences vécues,La Residence Chateau de Barbet est un village vacances situé à Lombez. Il propose des villas avec jardin privé et connexion Wi-Fi gratuite.
Résidence Odalys L'Orée des Pistes,Le Dévoluy,"5.92709720134735,44.6773277362155",booking.com//hotel/fr/oree-des-pistes-superdevoluy.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=860&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"7,5",Bien,118 expériences vécues,"La Résidence Odalys L'Orée des Pistes propose des chalets savoyards situés dans un cadre alpin pittoresque, à 600 mètres du centre de la station de sports d’hiver et des commerces."
Hôtel du Donjon,Aulnay,"-0.34805953502655,46.0204363480389",booking.com//hotel/fr/ha-tel-du-donjon.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=861&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,7",Superbe,173 expériences vécues,"Situé à Aulnay-de-Saintonge, un bourg commerçant se tenant à 41 km de Cognac, l'Hôtel du Donjon vous accueille dans une demeure en pierres datant du XVIIIe siècle."
Hotel Restaurant Le Filosorma,Galéria,"8.64836990833282,42.4129836827127",booking.com//hotel/fr/restaurant-le-filosorma.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=862&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,2",Très bien,332 expériences vécues,"Le Filosorma est situé à la périphérie de la ville corse de Galéria, à quelques pas de la plage."
La Foutelaie,Clefs-Val d'Anjou,"-0.0534510612487793,47.6460340591697",booking.com//hotel/fr/la-foutelaie.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=863&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,9",Superbe,100 expériences vécues,"Située à seulement 10 minutes de route de La Flèche, la maison d'hôtes La Foutelaie propose un hébergement avec petit-déjeuner et comprend un jardin."
Chambres des arrys,Bas-en-Basset,"4.106856,45.300557",booking.com//hotel/fr/chambres-des-arrys.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=864&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"9,2",Fabuleux,86 expériences vécues,"Situé à Bas-en-Basset, l'établissement Chambres des arrys dispose d'un jardin et d'une terrasse."
Hôtel et Appart'Hôtel Restaurant L'Adray,Longefoy,"6.62708553667471,45.5366438208412",booking.com//hotel/fr/adray.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=865&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,9",Superbe,159 expériences vécues,"L'Hôtel et Appart'Hôtel Restaurant L'Adray se situe à Longefoy, à 2 km des pistes de ski de Montalbert."
Auberge des Calades,Les Estables,"4.15398819999996,44.9033302",booking.com//hotel/fr/auberge-des-calades.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=866&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,5",Très bien,110 expériences vécues,"Aménagée dans une maison datant du XVIIe siècle située aux Estables, l’Auberge des Calades propose une terrasse meublée et une connexion Wi-Fi gratuite dans l’ensemble des locaux."
Hotel Ecluse 34,Steinbourg,"7.39764243364334,48.7565601013793",booking.com//hotel/fr/arial.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=867&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,6",Superbe,885 expériences vécues,"L'Hotel Ecluse 34 vous accueille à Steinbourg, à proximité de Saverne, la capitale administrative, touristique et économique de la région. Le canal de la Marne au Rhin vous attend à 140 mètres."
Hotel Marinella,Barrettali,"9.34056222438812,42.8671846831009",booking.com//hotel/fr/marinella.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=868&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"6,8",Note,155 expériences vécues,"Situé sur la plage, à 5 km du centre de Barrettali, l'Hotel Marinella propose une aire de jeux pour enfants, des installations de sports nautiques, un restaurant, un bar et une terrasse bien exposée..."
Château - Hôtel Le Sallay,Magny-Cours,"3.11175942420959,46.9103066828968",booking.com//hotel/fr/chateau-le-sallay.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=869&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,0",Très bien,236 expériences vécues,"Situé dans un parc de 4 hectares, entre la vallée de la Loire et la Bourgogne, le Château - Hôtel Le Sallay occupe un château de la Renaissance rénové, doté d'une piscine extérieure."
Domaine Bagia Donne,Santa-Reparata-di-Balagna,"8.93175065517426,42.6059948725609",booking.com//hotel/fr/domaine-bagia-donne.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=870&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,8",Superbe,80 expériences vécues,"Situé à 3 km du centre de l'Île-Rousse, le Domaine Bagia Donne offre une vue panoramique sur la mer et le village environnant. Une connexion Wi-Fi est disponible à la réception."
B&B Hôtel Saint-Denis Porte de Paris,Saint-Denis,"2.372027,48.936729",booking.com//hotel/fr/b-amp-b-saint-denis-porte-de-paris.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=871&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,2",Très bien,674 expériences vécues,"Situé à Saint-Denis, à 2,8 km du Stade de France, le B&B Hôtel Saint-Denis Porte de Paris propose gratuitement une connexion Wi-Fi et un parking privé."
Au pied du Ventoux,Le Thor,"4.98580469082454,43.9544961226821",booking.com//hotel/fr/au-pied-du-ventoux-le-thor.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=872&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,8",Superbe,271 expériences vécues,"Situé au Thor, à 1 km de la grotte de Thouzon, l'établissement Au pied du Ventoux propose des hébergements climatisés et l'accès à un jardin avec terrasse."
Hotel - Restaurant La Chaumière (Ex Comfort Hotel Les Mureaux-Flins,Les Mureaux,"1.91314458847046,48.9749637158921",booking.com//hotel/fr/la-chaumia-re.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=873&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"7,7",Bien,306 expériences vécues,"L'Hôtel-Restaurant La Chaumière est situé dans un quartier résidentiel, à 15 minutes à pied de la gare des Mureaux. Il propose un jardin avec terrasse ainsi qu'une connexion Wi-Fi gratuite."
Marinha Hotel,Gentilly,"2.34409913458023,48.8128354086771",booking.com//hotel/fr/marinha.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=874&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,0",Très bien,94 expériences vécues,"Situé à Gentilly, à seulement 5 minutes de route au sud de Paris, le Marinha Hotel propose des hébergements avec connexion Wi-Fi gratuite."
Brit Hotel Au Grand Saint Jean,Beaune,"4.84129339456558,47.0211961720081",booking.com//hotel/fr/au-grand-saint-jean.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=691f30b6c2c972f4038e9752805f86ba&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=875&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1632872136&srpvid=4feea5e3ba3d0005&ucfs=1&from=searchresults,"8,4",Très bien,1 683 expériences vécues,"L'établissement Brit Hotel Au Grand Saint Jean est situé dans le centre de Beaune, à 6 minutes à pied des Hospices, au cœur de la région viticole de la Bourgogne."
Vacancéole - Résidence Lisa Maria,Favone,"9.39564943313599,41.7787207976765",booking.com//hotel/fr/lisa-maria.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=8f3c601c85f132503fef1f387c57c651&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=876&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1632872140&srpvid=b485a5e5680b0011&ucfs=1&from=searchresults,"7,7",Bien,184 expériences vécues,"Située à 200 mètres d'une plage de sable, cette résidence 3 étoiles propose des villas climatisées munies d’une télévision par satellite, une piscine extérieure et une blanchisserie."
La Couronne,Jougne,"6.390271,46.760373",booking.com//hotel/fr/la-couronne-jougne.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=8f3c601c85f132503fef1f387c57c651&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=877&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1632872140&srpvid=b485a5e5680b0011&ucfs=1&from=searchresults,"8,7",Superbe,158 expériences vécues,"Situé à Jougne, l'établissement La Couronne dispose d'un restaurant, d'un bar, d'un jardin et d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux."
Hotel-Restaurant Le Relais d'Aligre,Châteauneuf-en-Thymerais,"1.242895424366,48.5802796398411",booking.com//hotel/fr/le-relais-d-aligre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=8f3c601c85f132503fef1f387c57c651&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=878&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1632872140&srpvid=b485a5e5680b0011&ucfs=1&from=searchresults,"8,8",Superbe,183 expériences vécues,"Installé à Châteauneuf-en-Thymerais, l’Hotel-Restaurant Le Relais d'Aligre propose un bar, un restaurant, un jardin, une terrasse et un salon commun."
La Table Des Bons Peres,Bislée,"5.51768749952316,48.8692298169512",booking.com//hotel/fr/la-table-des-bons-peres-bislee.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=8f3c601c85f132503fef1f387c57c651&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=879&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1632872140&srpvid=b485a5e5680b0011&ucfs=1&from=searchresults,"8,4",Très bien,75 expériences vécues,"La Table Des Bons Pères se trouve dans le parc naturel régional de Lorraine, au bord de la Meuse. Il propose des chambres insonorisées avec télévision et connexion Wi-Fi gratuite."
Grand Hôtel & Spa NUXE Serre Chevalier,Saint-Chaffrey,"6.58747851848602,44.9334913187451",booking.com//hotel/fr/le-grand-chantemerle.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=8f3c601c85f132503fef1f387c57c651&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=880&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1632872140&srpvid=b485a5e5680b0011&ucfs=1&from=searchresults,"8,6",Superbe,381 expériences vécues,"Offrant un accès direct aux pistes de ski, le Grand Hôtel & Spa NUXE Serre Chevalier est installé au cœur de Serre-Chevalier, dans le village de Chantemerle-Saint-Chaffrey."
Le Saint Victor,Mirabel-aux-Baronnies,"5.11753745108945,44.3320796994186",booking.com//hotel/fr/le-saint-victor-mirabel-aux-baronnies1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=8f3c601c85f132503fef1f387c57c651&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=881&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1632872140&srpvid=b485a5e5680b0011&ucfs=1&from=searchresults,"8,7",Superbe,246 expériences vécues,"Situé à Mirabel-aux-Baronnies, l'établissement Le Saint Victor dispose d'un restaurant, d'une piscine extérieure ouverte en saison, d'un bar et d'un salon commun. Il possède un jardin et une terrasse...."
Résidence les Marines de Moriani,Moriani-Plage,"9.53142285346985,42.366408000039",booking.com//hotel/fr/ra-c-sidence-les-terrasses-de-moriani.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaLUBiAEBmAENuAEXyAEM2AEB6AEBiAIBqAIDuALDxM2KBsACAdICJGMxZDE4N2EwLTZlNmEtNDdiOS1hMDUyLTExMTM4YjkwMjQ5MtgCBeACAQ&sid=8f3c601c85f132503fef1f387c57c651&dest_id=73&dest_type=country&group_adults=2&group_children=0&hapos=882&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1632872140&srpvid=b485a5e5680b0011&ucfs=1&from=searchresults,"8,1",Très bien,109 expériences vécues,"Situé en bordure de la plage de Moriani, au sein d'un parc s'étendant sur 1,2 hectare, le Résidence les Marines de Moriani dispose d'un court de tennis, d'un terrain de volleyball et d'une aire de..."
